IdCaso,Id,DIAH,MESH,ANNOH,COD_DANE_MUN,DEPTO_CASO,MUNINICIO_CASO,Sexo,Etnia,OcupacionVictima,CalidadVictima,TipoPoblacionVulnerable,Grupo,DESCRIPCION_GRUPO,SituacionActualVictima,AfectacionHeridos,CircunstanciaMuerteVictima,ActividadDesarrolladaMomentoAfectacion,Estado
292896,334293,28,3,2011,19050,Cauca,Argelia,H,Afrocolombiano,Sin información,Civil,,,,Herida,Herida(s),,Sin información,Publicado
292897,334294,28,3,2011,73616,Tolima,Rioblanco,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Amputación de miembro(s),,Operaciones militares,Publicado
292900,334297,14,3,2011,5134,Antioquia,Campamento,H,,Sin información,Civil,,,,Herida,Herida(s),,Sin información,Publicado
292901,334298,12,3,2011,81300,Arauca,Fortul,H,Raizal,Sin información,Civil,,,,Herida,Herida(s),,Sin información,Publicado
292903,334300,8,3,2011,86571,Putumayo,Puerto guzmán,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Esquirla(s),,Operaciones militares,Publicado
292904,334301,27,2,2011,73616,Tolima,Rioblanco,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
292905,334302,27,2,2011,73616,Tolima,Rioblanco,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Amputación de miembro(s),,Operaciones militares,Publicado
292906,334303,25,2,2011,5361,Antioquia,Ituango,H,,Sin información,Civil,,,,Herida,Herida(s),,Sin información,Publicado
292907,334304,18,2,2011,5234,Antioquia,Dabeiba,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Amputación de miembro(s),,Operaciones militares,Publicado
292909,334306,12,2,2011,19256,Cauca,El tambo,H,,Sin información,Civil,,,,Herida,Amputación de miembro(s),,Sin información,Publicado
292910,334307,12,2,2011,5040,Antioquia,Anorí,H,,Sin información,Civil,,,,Herida,Herida(s),,Sin información,Publicado
292911,334308,11,2,2011,50370,Meta,Uribe,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Herida(s),,Operaciones militares,Publicado
292913,334310,8,2,2011,41676,Huila,Santa maría,H,Raizal,Campesino,Civil,,,,Herida,Afectación múltiple,,Sin información,Publicado
292915,334312,7,2,2011,5134,Antioquia,Campamento,H,,Sin información,Civil,,,,Herida,Herida(s),,Tránsito por trocha o camino,Publicado
292916,334313,5,2,2011,52540,Nariño,Policarpa,H,,Sin información,Civil,,,,Herida,Trauma,,"Actividades agropecuarias, caza o pesca",Publicado
292917,334314,22,1,2011,50325,Meta,Mapiripán,H,,Sin información,Civil,,,,Herida,Trauma,,"Actividades agropecuarias, caza o pesca",Publicado
292919,334316,10,1,2011,86885,Putumayo,Villagarzón,H,,Campesino,Civil,,,,Herida,Amputación de miembro(s) y otras,,"Actividades agropecuarias, caza o pesca",Publicado
292921,334318,24,12,2010,5055,Antioquia,Argelia,H,,Sin información,Civil,,,,Herida,Amputación de miembro(s) y otras,,Sin información,Publicado
292923,334320,22,12,2010,50370,Meta,Uribe,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Herida(s),,Operaciones militares,Publicado
292924,334321,21,12,2010,13160,Bolívar,Cantagallo,H,,Campesino,Civil,,,,Herida,Herida(s),,"Actividades agropecuarias, caza o pesca",Publicado
292926,334323,19,11,2010,54250,Norte de santander,El tarra,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Herida(s),,Operaciones militares,Publicado
292928,334325,14,11,2010,73616,Tolima,Rioblanco,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Amputación de miembro(s),,Operaciones militares,Publicado
292929,334326,6,11,2010,13744,Bolívar,Simití,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Herida(s),,Operaciones militares,Publicado
292930,334327,6,11,2010,86568,Putumayo,Puerto asís,H,,Erradicador,Civil,,,,Herida,Afectación auditiva,,Erradicación de cultivos ilícitos,Publicado
292933,334330,26,10,2010,18753,Caquetá,San vicente del caguán,H,,Sin información,Civil,,,,Herida,Herida(s),,Otro,Publicado
292935,334332,25,10,2010,86569,Putumayo,Puerto caicedo,H,,Erradicador,Civil,,,,Herida,Herida(s),,Erradicación de cultivos ilícitos,Publicado
292936,334333,25,10,2010,54810,Norte de santander,Tibú,H,,Erradicador,Civil,,,,Herida,Herida(s),,Erradicación de cultivos ilícitos,Publicado
292937,334334,15,10,2010,19256,Cauca,El tambo,M,,Sin información,Civil,,,,Herida,Herida(s),,Alrededor de fuentes hídricas,Publicado
292938,334335,6,10,2010,50223,Meta,Cubarral,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Herida(s),,Operaciones militares,Publicado
292940,334337,4,10,2010,76275,Valle del cauca,Florida,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Herida(s),,Operaciones militares,Publicado
292941,334338,1,10,2010,50325,Meta,Mapiripán,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Muerta,,Sin información,Operaciones militares,Publicado
292942,334339,30,9,2010,81794,Arauca,Tame,H,Indígena,Sin información,Civil,,,,Herida,Herida(s),,"Actividades agropecuarias, caza o pesca",Publicado
292944,334341,9,9,2010,18410,Caquetá,La montañita,H,,Sin información,Civil,,,,Herida,Esquirla(s),,Sin información,Publicado
292947,334344,18,8,2010,5847,Antioquia,Urrao,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Amputación de miembro(s),,Operaciones militares,Publicado
292948,334345,18,8,2010,41078,Huila,Baraya,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Amputación de miembro(s),,Operaciones militares,Publicado
292951,334348,6,8,2010,18756,Caquetá,Solano,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Herida(s),,Operaciones militares,Publicado
292952,334349,5,8,2010,5361,Antioquia,Ituango,H,,Campesino,Civil,,,,Herida,Amputación de miembro(s),,"Actividades agropecuarias, caza o pesca",Publicado
292953,334350,3,8,2010,41799,Huila,Tello,H,,Fuerza pública,Combatiente,,Agente del estado,Ejército nacional,Herida,Herida(s),,Operaciones militares,Publicado
292954,334351,31,7,2010,52835,Nariño,San andrés de tumaco,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Amputación de miembro(s),,Operaciones militares,Publicado
292955,334352,27,7,2010,81001,Arauca,Arauca,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Herida(s),,Operaciones militares,Publicado
292956,334353,26,7,2010,86568,Putumayo,Puerto asís,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Muerta,,Sin información,Operaciones militares,Publicado
292957,334354,23,7,2010,19585,Cauca,Puracé,H,,Sin información,Civil,,,,Herida,Amputación de miembro(s),,Sin información,Publicado
292958,334355,20,7,2010,5120,Antioquia,Cáceres,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Amputación de miembro(s),,Operaciones militares,Publicado
292961,334358,29,6,2010,76670,Valle del cauca,San pedro,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Herida(s),,Operaciones militares,Publicado
292962,334359,28,6,2010,18410,Caquetá,La montañita,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Amputación de miembro(s),,Operaciones militares,Publicado
292963,334360,17,6,2010,81794,Arauca,Tame,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Herida(s),,Operaciones militares,Publicado
292964,334361,15,6,2010,19137,Cauca,Caldono,H,Indígena,Sin información,Civil,,,,Herida,Trauma,,Sin información,Publicado
292965,334362,10,6,2010,76563,Valle del cauca,Pradera,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Herida(s),,Operaciones militares,Publicado
292966,334363,2,6,2010,52079,Nariño,Barbacoas,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Amputación de miembro(s),,Operaciones militares,Publicado
292967,334364,31,5,2010,86001,Putumayo,Mocoa,H,,Campesino,Civil,,,,Herida,Amputación de miembro(s) y otras,,"Actividades agropecuarias, caza o pesca",Publicado
292968,334365,30,5,2010,54003,Norte de santander,Ábrego,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Muerta,,Sin información,Operaciones militares,Publicado
292969,334366,25,5,2010,5040,Antioquia,Anorí,M,Raizal,Sin información,Civil,,,,Herida,Amputación de miembro(s),,Sin información,Publicado
292970,334367,19,5,2010,5107,Antioquia,Briceño,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Esquirla(s),,Operaciones militares,Publicado
292971,334368,12,5,2010,23807,Córdoba,Tierralta,H,Indígena,Sin información,Civil,,,,Herida,Amputación de miembro(s),,"Actividades agropecuarias, caza o pesca",Publicado
292972,334369,5,5,2010,99773,Vichada,Cumaribo,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Muerta,,Sin información,Operaciones militares,Publicado
292973,334370,3,5,2010,52385,Nariño,La llanada,H,,Sin información,Civil,,,,Herida,Herida(s),,Sin información,Publicado
292976,334373,26,4,2010,18592,Caquetá,Puerto rico,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Amputación de miembro(s),,Operaciones militares,Publicado
292977,334374,19,4,2010,76834,Valle del cauca,Tuluá,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Herida(s),,Operaciones militares,Publicado
292978,334375,6,4,2010,5847,Antioquia,Urrao,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Muerta,,Sin información,Operaciones militares,Publicado
292979,334376,30,3,2010,13160,Bolívar,Cantagallo,H,,Sin información,Civil,,,,Herida,Amputación de miembro(s),,Tránsito por trocha o camino,Publicado
292980,334377,29,3,2010,52385,Nariño,La llanada,M,,Sin información,Civil,,,,Herida,Herida(s),,Sin información,Publicado
292981,334378,28,3,2010,97161,Vaupés,Carurú,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Herida(s),,Operaciones militares,Publicado
292982,334379,24,3,2010,52678,Nariño,Samaniego,M,Indígena,Sin información,Civil,,,,Herida,Amputación de miembro(s) y otras,,Sin información,Publicado
292984,334381,21,3,2010,18001,Caquetá,Florencia,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Herida(s),,Operaciones militares,Publicado
292985,334382,18,3,2010,5873,Antioquia,Vigía del fuerte,H,,Sin información,Civil,,,,Herida,Herida(s),,Otro,Publicado
292986,334383,16,3,2010,5001,Antioquia,Medellín,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Herida(s),,Operaciones militares,Publicado
292987,334384,13,3,2010,95015,Guaviare,Calamar,H,,Sin información,Civil,,,,Herida,Herida(s),,Sin información,Publicado
292989,334386,12,3,2010,18756,Caquetá,Solano,H,,Fuerza pública,Combatiente,,Agente del estado,Ejército nacional,Herida,Herida(s),,Operaciones militares,Publicado
292990,334387,11,3,2010,5647,Antioquia,San andrés de cuerquía,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Muerta,,Sin información,Operaciones militares,Publicado
292991,334388,23,2,2010,73616,Tolima,Rioblanco,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Herida(s),,Operaciones militares,Publicado
292992,334389,17,2,2010,52418,Nariño,Los andes,H,,Campesino,Civil,,,,Herida,Herida(s),,"Actividades agropecuarias, caza o pesca",Publicado
292993,334390,17,2,2010,5591,Antioquia,Puerto triunfo,H,,Sin información,Civil,,,,Herida,Amputación de miembro(s) y otras,,Otro,Publicado
292994,334391,14,2,2010,68655,Santander,Sabana de torres,H,,Sin información,Civil,,,,Herida,Esquirla(s),,Tránsito por trocha o camino,Publicado
292995,334392,13,2,2010,41020,Huila,Algeciras,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Amputación de miembro(s),,Operaciones militares,Publicado
292996,334393,10,2,2010,81591,Arauca,Puerto rondón,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Muerta,,Sin información,Operaciones militares,Publicado
292997,334394,5,2,2010,50400,Meta,Lejanías,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Herida(s),,Operaciones militares,Publicado
292999,334396,30,1,2010,97161,Vaupés,Carurú,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Amputación de miembro(s),,Operaciones militares,Publicado
293000,334397,29,1,2010,95015,Guaviare,Calamar,H,Afrocolombiano,Campesino,Civil,,,,Herida,Herida(s),,"Actividades agropecuarias, caza o pesca",Publicado
293001,334398,28,1,2010,41078,Huila,Baraya,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Herida(s),,Operaciones militares,Publicado
293002,334399,22,1,2010,54398,Norte de santander,La playa,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Amputación de miembro(s),,Operaciones militares,Publicado
293003,334400,21,1,2010,19130,Cauca,Cajibío,H,,Sin información,Civil,,,,Herida,Herida(s),,Sin información,Publicado
293004,334401,11,1,2010,50711,Meta,Vistahermosa,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Amputación de miembro(s),,Operaciones militares,Publicado
293005,334402,10,1,2010,18205,Caquetá,Curillo,H,,Fuerza pública,Combatiente,,Agente del estado,Ejército nacional,Herida,Amputación de miembro(s),,Operaciones militares,Publicado
293006,334403,8,1,2010,73675,Tolima,San antonio,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Amputación de miembro(s),,Operaciones militares,Publicado
293007,334404,28,12,2009,50683,Meta,San juan de arama,H,,Sin información,Civil,,,,Herida,Amputación de miembro(s) y otras,,"Actividades agropecuarias, caza o pesca",Publicado
293008,334405,26,12,2009,52612,Nariño,Ricaurte,M,Indígena,Sin información,Civil,,,,Muerta,,Sin información,Tránsito por trocha o camino,Publicado
293009,334406,21,12,2009,81794,Arauca,Tame,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
293011,334408,1,12,2009,54245,Norte de santander,El carmen,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Esquirla(s),,Operaciones militares,Publicado
293012,334409,30,11,2009,52678,Nariño,Samaniego,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Muerta,,Sin información,Operaciones militares,Publicado
293013,334410,26,11,2009,18753,Caquetá,San vicente del caguán,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Amputación de miembro(s),,Operaciones militares,Publicado
293014,334411,23,11,2009,5284,Antioquia,Frontino,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Amputación de miembro(s),,Operaciones militares,Publicado
293015,334412,12,11,2009,86568,Putumayo,Puerto asís,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Muerta,,Sin información,Operaciones militares,Publicado
293016,334413,11,11,2009,19256,Cauca,El tambo,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
293017,334414,10,11,2009,41001,Huila,Neiva,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Amputación de miembro(s),,Operaciones militares,Publicado
293019,334416,7,11,2009,50330,Meta,Mesetas,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Amputación de miembro(s),,Operaciones militares,Publicado
293021,334418,29,10,2009,18001,Caquetá,Florencia,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Muerta,,Sin información,Operaciones militares,Publicado
293022,334419,29,10,2009,95200,Guaviare,Miraflores,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Amputación de miembro(s),,Operaciones militares,Publicado
293024,334421,26,10,2009,73622,Tolima,Roncesvalles,H,,Sin información,Civil,,,,Muerta,,Sin información,Tránsito por trocha o camino,Publicado
293025,334422,23,10,2009,81001,Arauca,Arauca,H,Afrocolombiano,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
293028,334425,21,10,2009,54206,Norte de santander,Convención,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Herida(s),,Operaciones militares,Publicado
293029,334426,18,10,2009,81794,Arauca,Tame,M,,Sin información,Civil,,,,Herida,Herida(s),,Sin información,Publicado
293030,334427,13,10,2009,54344,Norte de santander,Hacarí,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Esquirla(s),,Operaciones militares,Publicado
293031,334428,12,10,2009,18756,Caquetá,Solano,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Esquirla(s),,Operaciones militares,Publicado
293032,334429,12,10,2009,5031,Antioquia,Amalfi,H,,Sin información,Civil,,,,Herida,Amputación de miembro(s) y otras,,Otro,Publicado
293034,334431,7,10,2009,81591,Arauca,Puerto rondón,M,Indígena,Sin información,Civil,,,,Herida,Herida(s),,Sin información,Publicado
293036,334433,25,9,2009,13688,Bolívar,Santa rosa del sur,H,,Sin información,Civil,,,,Herida,Quemadura,,Tránsito por trocha o camino,Publicado
293037,334434,25,9,2009,54206,Norte de santander,Convención,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Amputación de miembro(s),,Operaciones militares,Publicado
293039,334436,21,9,2009,18756,Caquetá,Solano,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Esquirla(s),,Operaciones militares,Publicado
293040,334437,18,9,2009,73616,Tolima,Rioblanco,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Esquirla(s),,Operaciones militares,Publicado
293042,334439,11,9,2009,18753,Caquetá,San vicente del caguán,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Trauma,,Operaciones militares,Publicado
293043,334440,9,9,2009,5887,Antioquia,Yarumal,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
293044,334441,5,9,2009,76275,Valle del cauca,Florida,H,Indígena,Sin información,Civil,,,,Muerta,,Sin información,Tránsito por trocha o camino,Publicado
293046,334443,31,8,2009,5172,Antioquia,Chigorodó,H,Afrocolombiano,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Amputación de miembro(s),,Operaciones militares,Publicado
